WKT,ID,Year
"POINT (585317.394795676 4507530.23316906)",307,2013
"POINT (585317.394795676 4507530.23316906)",307,2014
"POINT (585317.394795676 4507530.23316906)",307,2015
"POINT (585317.394795676 4507530.23316906)",307,2016
"POINT (585317.394795676 4507530.23316906)",307,2017
"POINT (585317.394795676 4507530.23316906)",307,2018
"POINT (584591.517275735 4507389.17169224)",308,2013
"POINT (584591.517275735 4507389.17169224)",308,2014
"POINT (584591.517275735 4507389.17169224)",308,2015
"POINT (584591.517275735 4507389.17169224)",308,2016
"POINT (584591.517275735 4507389.17169224)",308,2017
"POINT (584591.517275735 4507389.17169224)",308,2018
"POINT (583364.36887756 4507586.16860331)",309,2013
"POINT (583364.36887756 4507586.16860331)",309,2014
"POINT (583364.36887756 4507586.16860331)",309,2015
"POINT (583364.36887756 4507586.16860331)",309,2016
"POINT (583364.36887756 4507586.16860331)",309,2017
"POINT (583364.36887756 4507586.16860331)",309,2018
"POINT (585414.506430519 4504755.21928997)",310,2013
"POINT (585414.506430519 4504755.21928997)",310,2014
"POINT (585414.506430519 4504755.21928997)",310,2015
"POINT (585414.506430519 4504755.21928997)",310,2016
"POINT (585414.506430519 4504755.21928997)",310,2017
"POINT (585414.506430519 4504755.21928997)",310,2018
"POINT (585472.363888341 4507859.81092179)",311,2013
"POINT (585472.363888341 4507859.81092179)",311,2014
"POINT (585472.363888341 4507859.81092179)",311,2015
"POINT (585472.363888341 4507859.81092179)",311,2016
"POINT (585472.363888341 4507859.81092179)",311,2017
"POINT (585472.363888341 4507859.81092179)",311,2018
"POINT (585374.118192294 4508394.6463653)",312,2013
"POINT (585374.118192294 4508394.6463653)",312,2014
"POINT (585374.118192294 4508394.6463653)",312,2015
"POINT (585374.118192294 4508394.6463653)",312,2016
"POINT (585374.118192294 4508394.6463653)",312,2017
"POINT (585374.118192294 4508394.6463653)",312,2018
"POINT (587232.281728085 4505534.94591847)",313,2013
"POINT (587232.281728085 4505534.94591847)",313,2014
"POINT (587232.281728085 4505534.94591847)",313,2015
"POINT (587232.281728085 4505534.94591847)",313,2016
"POINT (587232.281728085 4505534.94591847)",313,2017
"POINT (587232.281728085 4505534.94591847)",313,2018
"POINT (585289.521505408 4505260.10179016)",314,2013
"POINT (585289.521505408 4505260.10179016)",314,2014
"POINT (585289.521505408 4505260.10179016)",314,2015
"POINT (585289.521505408 4505260.10179016)",314,2017
"POINT (585289.521505408 4505260.10179016)",314,2018
"POINT (583911.659792593 4506323.93654821)",315,2013
"POINT (583911.659792593 4506323.93654821)",315,2014
"POINT (583911.659792593 4506323.93654821)",315,2015
"POINT (583911.659792593 4506323.93654821)",315,2016
"POINT (583911.659792593 4506323.93654821)",315,2017
"POINT (583911.659792593 4506323.93654821)",315,2018
"POINT (583918.158669991 4506990.77833406)",316,2013
"POINT (583918.158669991 4506990.77833406)",316,2014
"POINT (583918.158669991 4506990.77833406)",316,2015
"POINT (583918.158669991 4506990.77833406)",316,2016
"POINT (583918.158669991 4506990.77833406)",316,2017
"POINT (583918.158669991 4506990.77833406)",316,2018
"POINT (585983.798942647 4508677.2834307)",317,2013
"POINT (585983.798942647 4508677.2834307)",317,2014
"POINT (585983.798942647 4508677.2834307)",317,2015
"POINT (585983.798942647 4508677.2834307)",317,2016
"POINT (585983.798942647 4508677.2834307)",317,2017
"POINT (585983.798942647 4508677.2834307)",317,2018
"POINT (586273.319314162 4511863.01232182)",318,2013
"POINT (586273.319314162 4511863.01232182)",318,2014
"POINT (586273.319314162 4511863.01232182)",318,2015
"POINT (583670.383816 4507155.22361959)",319,2013
"POINT (583673.488973797 4507410.07746796)",319,2014
"POINT (583670.383816 4507155.22361959)",319,2015
"POINT (583670.383816 4507155.22361959)",319,2016
"POINT (583670.383816 4507155.22361959)",319,2017
"POINT (583670.383816 4507155.22361959)",319,2018
"POINT (583991.470484858 4507881.04143018)",320,2013
"POINT (583991.470484858 4507881.04143018)",320,2014
"POINT (583991.470484858 4507881.04143018)",320,2015
"POINT (583991.470484858 4507881.04143018)",320,2016
"POINT (583991.470484858 4507881.04143018)",320,2017
"POINT (583991.470484858 4507881.04143018)",320,2018
"POINT (585351.141473823 4505936.65543873)",321,2013
"POINT (585351.141473823 4505936.65543873)",321,2014
"POINT (585351.141473823 4505936.65543873)",321,2015
"POINT (585351.141473823 4505936.65543873)",321,2016
"POINT (585351.141473823 4505936.65543873)",321,2017
"POINT (585351.141473823 4505936.65543873)",321,2018
"POINT (585229.141441383 4505521.63957891)",322,2013
"POINT (585229.141441383 4505521.63957891)",322,2014
"POINT (585229.141441383 4505521.63957891)",322,2015
"POINT (585229.141441383 4505521.63957891)",322,2016
"POINT (585229.141441383 4505521.63957891)",322,2017
"POINT (585229.141441383 4505521.63957891)",322,2018
"POINT (585648.08598685 4505101.2266748)",323,2013
"POINT (585648.08598685 4505101.2266748)",323,2014
"POINT (585648.08598685 4505101.2266748)",323,2015
"POINT (585648.08598685 4505101.2266748)",323,2016
"POINT (585648.08598685 4505101.2266748)",323,2017
"POINT (585648.08598685 4505101.2266748)",323,2018
"POINT (586099.462147514 4504831.80583367)",324,2013
"POINT (586099.462147514 4504831.80583367)",324,2014
"POINT (586099.462147514 4504831.80583367)",324,2015
"POINT (586099.462147514 4504831.80583367)",324,2016
"POINT (586099.462147514 4504831.80583367)",324,2017
"POINT (586099.462147514 4504831.80583367)",324,2018
"POINT (585725.258797635 4509974.12504789)",325,2013
"POINT (585725.258797635 4509974.12504789)",325,2014
"POINT (585725.258797635 4509974.12504789)",325,2015
"POINT (585725.258797635 4509974.12504789)",325,2016
"POINT (585725.258797635 4509974.12504789)",325,2017
"POINT (585725.258797635 4509974.12504789)",325,2018
"POINT (585773.590992704 4509230.07194175)",326,2013
"POINT (585773.590992704 4509230.07194175)",326,2014
"POINT (585773.590992704 4509230.07194175)",326,2015
"POINT (585773.590992704 4509230.07194175)",326,2016
"POINT (585773.590992704 4509230.07194175)",326,2017
"POINT (585773.590992704 4509230.07194175)",326,2018
"POINT (583062.253489124 4507622.65819211)",327,2013
"POINT (583062.253489124 4507622.65819211)",327,2014
"POINT (583062.253489124 4507622.65819211)",327,2015
"POINT (583062.253489124 4507622.65819211)",327,2016
"POINT (583062.253489124 4507622.65819211)",327,2017
"POINT (583062.253489124 4507622.65819211)",327,2018
"POINT (583636.161598543 4508596.93939333)",328,2013
"POINT (583636.161598543 4508596.93939333)",328,2014
"POINT (583636.161598543 4508596.93939333)",328,2015
"POINT (583636.161598543 4508596.93939333)",328,2016
"POINT (583636.161598543 4508596.93939333)",328,2017
"POINT (583636.161598543 4508596.93939333)",328,2018
"POINT (583581.474619441 4508162.98457293)",329,2013
"POINT (583594.544027158 4508194.42190894)",329,2014
"POINT (583594.544027158 4508194.42190894)",329,2015
"POINT (583594.544027158 4508194.42190894)",329,2016
"POINT (583988.661349983 4507540.56556871)",330,2013
"POINT (583988.661349983 4507540.56556871)",330,2014
"POINT (583988.661349983 4507540.56556871)",330,2015
"POINT (583988.661349983 4507540.56556871)",330,2016
"POINT (583988.661349983 4507540.56556871)",330,2017
"POINT (583988.661349983 4507540.56556871)",330,2018
"POINT (585149.155281387 4507245.88455291)",331,2013
"POINT (585149.155281387 4507245.88455291)",331,2014
"POINT (585149.155281387 4507245.88455291)",331,2015
"POINT (585149.155281387 4507245.88455291)",331,2016
"POINT (585149.155281387 4507245.88455291)",331,2017
"POINT (585149.155281387 4507245.88455291)",331,2018
"POINT (586200.100565431 4507309.97771899)",332,2013
"POINT (586200.100565431 4507309.97771899)",332,2014
"POINT (586200.100565431 4507309.97771899)",332,2015
"POINT (586200.100565431 4507309.97771899)",332,2016
"POINT (586200.100565431 4507309.97771899)",332,2017
"POINT (586200.100565431 4507309.97771899)",332,2018
"POINT (584659.91107672 4510643.84181953)",334,2013
"POINT (584659.91107672 4510643.84181953)",334,2014
"POINT (584659.91107672 4510643.84181953)",334,2015
"POINT (584659.91107672 4510643.84181953)",334,2016
"POINT (584659.91107672 4510643.84181953)",334,2017
"POINT (584659.91107672 4510643.84181953)",334,2018
"POINT (584948.40557256 4509165.14984989)",335,2013
"POINT (584948.40557256 4509165.14984989)",335,2014
"POINT (584948.40557256 4509165.14984989)",335,2015
"POINT (584948.40557256 4509165.14984989)",335,2016
"POINT (584948.40557256 4509165.14984989)",335,2017
"POINT (584948.40557256 4509165.14984989)",335,2018
"POINT (584523.154891316 4509319.97182918)",336,2013
"POINT (584523.154891316 4509319.97182918)",336,2014
"POINT (584523.154891316 4509319.97182918)",336,2015
"POINT (584523.154891316 4509319.97182918)",336,2016
"POINT (584523.154891316 4509319.97182918)",336,2017
"POINT (584523.154891316 4509319.97182918)",336,2018
"POINT (583769.048010942 4506349.57315979)",337,2013
"POINT (583769.048010942 4506349.57315979)",337,2014
"POINT (583769.048010942 4506349.57315979)",337,2015
"POINT (583769.048010942 4506349.57315979)",337,2016
"POINT (583769.048010942 4506349.57315979)",337,2017
"POINT (583769.048010942 4506349.57315979)",337,2018
"POINT (586626.468749745 4508825.62762894)",339,2013
"POINT (586626.468749745 4508825.62762894)",339,2014
"POINT (586626.468749745 4508825.62762894)",339,2015
"POINT (586626.468749745 4508825.62762894)",339,2016
"POINT (586626.468749745 4508825.62762894)",339,2017
"POINT (586626.468749745 4508825.62762894)",339,2018
"POINT (585499.926634685 4507356.42693781)",340,2013
"POINT (585499.926634685 4507356.42693781)",340,2014
"POINT (585499.926634685 4507356.42693781)",340,2015
"POINT (585499.926634685 4507356.42693781)",340,2016
"POINT (585499.926634685 4507356.42693781)",340,2017
"POINT (585499.926634685 4507356.42693781)",340,2018
"POINT (586462.456350239 4507937.23595888)",341,2013
"POINT (586462.456350239 4507937.23595888)",341,2014
"POINT (586462.456350239 4507937.23595888)",341,2015
"POINT (586462.456350239 4507937.23595888)",341,2016
"POINT (586462.456350239 4507937.23595888)",341,2017
"POINT (586462.456350239 4507937.23595888)",341,2018
"POINT (586135.614774319 4507886.61547149)",342,2013
"POINT (586135.614774319 4507886.61547149)",342,2014
"POINT (586135.614774319 4507886.61547149)",342,2015
"POINT (586135.614774319 4507886.61547149)",342,2016
"POINT (586135.614774319 4507886.61547149)",342,2017
"POINT (586135.614774319 4507886.61547149)",342,2018
"POINT (587030.656210132 4505736.6081492)",343,2013
"POINT (587030.656210132 4505736.6081492)",343,2014
"POINT (587030.656210132 4505736.6081492)",343,2015
"POINT (587030.656210132 4505736.6081492)",343,2016
"POINT (587030.656210132 4505736.6081492)",343,2017
"POINT (587030.656210132 4505736.6081492)",343,2018
"POINT (588404.372326167 4504332.23681484)",344,2013
"POINT (588404.372326167 4504332.23681484)",344,2014
"POINT (588404.372326167 4504332.23681484)",344,2015
"POINT (588404.372326167 4504332.23681484)",344,2016
"POINT (588404.372326167 4504332.23681484)",344,2017
"POINT (588404.372326167 4504332.23681484)",344,2018
"POINT (584685.843369443 4509989.79511977)",345,2013
"POINT (584685.843369443 4509989.79511977)",345,2014
"POINT (584685.843369443 4509989.79511977)",345,2015
"POINT (584685.843369443 4509989.79511977)",345,2016
"POINT (584685.843369443 4509989.79511977)",345,2017
"POINT (584685.843369443 4509989.79511977)",345,2018
"POINT (583914.334586669 4509984.89134416)",346,2013
"POINT (583914.334586669 4509984.89134416)",346,2014
"POINT (583914.334586669 4509984.89134416)",346,2015
"POINT (583914.334586669 4509984.89134416)",346,2016
"POINT (583914.334586669 4509984.89134416)",346,2017
"POINT (583914.334586669 4509984.89134416)",346,2018
"POINT (583720.408377631 4509129.73654446)",347,2013
"POINT (583813.652535467 4509118.89740818)",347,2014
"POINT (583720.408377631 4509129.73654446)",347,2015
"POINT (583720.408377631 4509129.73654446)",347,2016
"POINT (583720.408377631 4509129.73654446)",347,2017
"POINT (583720.408377631 4509129.73654446)",347,2018
"POINT (584320.220970604 4508699.53769421)",348,2013
"POINT (584320.220970604 4508699.53769421)",348,2014
"POINT (584320.220970604 4508699.53769421)",348,2015
"POINT (584320.220970604 4508699.53769421)",348,2016
"POINT (584320.220970604 4508699.53769421)",348,2017
"POINT (585869.57612441 4508005.91885778)",349,2013
"POINT (585869.57612441 4508005.91885778)",349,2014
"POINT (585869.57612441 4508005.91885778)",349,2015
"POINT (585869.57612441 4508005.91885778)",349,2016
"POINT (585869.57612441 4508005.91885778)",349,2017
"POINT (585869.57612441 4508005.91885778)",349,2018
"POINT (585558.184290675 4507679.57897018)",350,2013
"POINT (585558.184290675 4507679.57897018)",350,2014
"POINT (585558.184290675 4507679.57897018)",350,2015
"POINT (585558.184290675 4507679.57897018)",350,2016
"POINT (585558.184290675 4507679.57897018)",350,2017
"POINT (585558.184290675 4507679.57897018)",350,2018
"POINT (583958.161180316 4506519.38897911)",351,2013
"POINT (583958.161180316 4506519.38897911)",351,2014
"POINT (583958.161180316 4506519.38897911)",351,2015
"POINT (583958.161180316 4506519.38897911)",351,2016
"POINT (583958.161180316 4506519.38897911)",351,2017
"POINT (583958.161180316 4506519.38897911)",351,2018
"POINT (586324.493051679 4512996.54243913)",352,2013
"POINT (586324.493051679 4512996.54243913)",352,2014
"POINT (586324.493051679 4512996.54243913)",352,2015
"POINT (586324.493051679 4512996.54243913)",352,2016
"POINT (586671.275841887 4504339.71447685)",353,2013
"POINT (586671.275841887 4504339.71447685)",353,2014
"POINT (586671.275841887 4504339.71447685)",353,2015
"POINT (586671.275841887 4504339.71447685)",353,2016
"POINT (586671.275841887 4504339.71447685)",353,2017
"POINT (586671.275841887 4504339.71447685)",353,2018
"POINT (587681.181590998 4505265.91191947)",354,2013
"POINT (587681.181590998 4505265.91191947)",354,2014
"POINT (587681.181590998 4505265.91191947)",354,2015
"POINT (587681.181590998 4505265.91191947)",354,2016
"POINT (587681.181590998 4505265.91191947)",354,2017
"POINT (587681.181590998 4505265.91191947)",354,2018
"POINT (584483.752153281 4507714.56949028)",355,2013
"POINT (584483.752153281 4507714.56949028)",355,2014
"POINT (584483.752153281 4507714.56949028)",355,2015
"POINT (584483.752153281 4507714.56949028)",355,2016
"POINT (584483.752153281 4507714.56949028)",355,2017
"POINT (584483.752153281 4507714.56949028)",355,2018
"POINT (585930.487080966 4507753.97580996)",356,2013
"POINT (585930.487080966 4507753.97580996)",356,2014
"POINT (585930.487080966 4507753.97580996)",356,2015
"POINT (585930.487080966 4507753.97580996)",356,2016
"POINT (585930.487080966 4507753.97580996)",356,2017
"POINT (585930.487080966 4507753.97580996)",356,2018
"POINT (585152.094148675 4509564.79901759)",357,2013
"POINT (585152.094148675 4509564.79901759)",357,2014
"POINT (585152.094148675 4509564.79901759)",357,2015
"POINT (585152.094148675 4509564.79901759)",357,2016
"POINT (585152.094148675 4509564.79901759)",357,2017
"POINT (585152.094148675 4509564.79901759)",357,2018
"POINT (583840.041765774 4509582.89158923)",358,2013
"POINT (583840.041765774 4509582.89158923)",358,2014
"POINT (583840.041765774 4509582.89158923)",358,2015
"POINT (583840.041765774 4509582.89158923)",358,2016
"POINT (583840.041765774 4509582.89158923)",358,2017
"POINT (583840.041765774 4509582.89158923)",358,2018
"POINT (586524.140989359 4512077.00027294)",359,2013
"POINT (586524.140989359 4512077.00027294)",359,2014
"POINT (586524.140989359 4512077.00027294)",359,2015
"POINT (586524.140989359 4512077.00027294)",359,2016
"POINT (586524.140989359 4512077.00027294)",359,2017
"POINT (586524.140989359 4512077.00027294)",359,2018
"POINT (583723.730799921 4506724.3286388)",360,2013
"POINT (583723.730799921 4506724.3286388)",360,2014
"POINT (583723.730799921 4506724.3286388)",360,2015
"POINT (583723.730799921 4506724.3286388)",360,2016
"POINT (583723.730799921 4506724.3286388)",360,2017
"POINT (583723.730799921 4506724.3286388)",360,2018
"POINT (585145.570723032 4507726.29757685)",361,2013
"POINT (585145.570723032 4507726.29757685)",361,2014
"POINT (585145.570723032 4507726.29757685)",361,2015
"POINT (585145.570723032 4507726.29757685)",361,2016
"POINT (585145.570723032 4507726.29757685)",361,2017
"POINT (585145.570723032 4507726.29757685)",361,2018
"POINT (585469.214741325 4511689.90415495)",362,2013
"POINT (585469.214741325 4511689.90415495)",362,2014
"POINT (585469.214741325 4511689.90415495)",362,2015
"POINT (585469.214741325 4511689.90415495)",362,2016
"POINT (585469.214741325 4511689.90415495)",362,2017
"POINT (585469.214741325 4511689.90415495)",362,2018
"POINT (583024.405203395 4506846.10049373)",363,2013
"POINT (583024.405203395 4506846.10049373)",363,2014
